CUST_ID,BALANCE,PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,PURCHASES_FREQUENCY,Cluster,Segment,PCA1,PCA2
C13873,4479.251427,0.0,2078.88662,9000.0,1355.483086,1039.794118,0.0,12,0.0,2,Cash Advance Users,-1.2154472992359053,1.9228698648549358
C13874,4380.251712,0.0,404.036972,4500.0,776.241676,1326.776456,0.0,9,0.0,0,Inactive / Low-Engagement,-1.7213083252644534,1.3568965250421339
C13875,1110.575152,3384.68,0.0,6000.0,0.0,312.343947,0.0,12,1.0,3,Installment Buyers,3.0430431041742905,-1.2109478887179659
C13876,1278.502197,0.0,451.336788,1800.0,0.0,312.343947,0.0,12,0.0,0,Inactive / Low-Engagement,-1.867053867618758,0.013429995606514464
C13877,7291.244386,3509.25,64.517949,12000.0,1543.281435,2581.26123,0.0,12,1.0,1,High Spenders,4.504388469915115,0.903384363985267
C13878,7899.171076,0.0,11657.31244,13000.0,1646.946937,2154.909881,0.0,12,0.0,2,Cash Advance Users,-1.02952060161203,5.9943066242783285
C13879,72.723403,0.0,134.752225,200.0,94.494445,157.394691,0.0,12,0.0,0,Inactive / Low-Engagement,-2.101421882190102,-0.20243509065551055
C13881,187.973296,116.0,0.0,4000.0,244.135461,170.124513,0.0,12,0.166667,0,Inactive / Low-Engagement,-1.3049053961134016,-0.7067924640418656
C13882,381.627688,1266.2,0.0,1500.0,693.809552,179.077356,0.0,12,0.75,3,Installment Buyers,0.4547596253832509,-1.1337406011284847
C13883,5852.750868,722.8,5817.204294,9000.0,1771.136112,1789.579488,0.0,12,0.5,2,Cash Advance Users,0.013838197135529244,3.370323022696642
C13884,5131.239119,0.0,7216.567867,13000.0,1194.04075,1190.260209,0.0,12,0.0,2,Cash Advance Users,-1.010214587844673,3.3217383370996076
C13885,290.175484,345.17,0.0,6000.0,376.607432,184.176753,0.0,11,0.636364,3,Installment Buyers,-0.20988673133231042,-1.012108138359987
C13886,102.58313,2044.73,0.0,10000.0,2329.319937,64.668944,0.3,12,1.0,3,Installment Buyers,2.3723790330497545,-1.252588721544422
C13887,224.812081,388.9,0.0,1500.0,671.924423,171.946342,0.0,12,0.5,0,Inactive / Low-Engagement,-0.7046939596156152,-1.1707830304747253
C13888,1432.350154,0.0,353.621982,1500.0,525.178843,540.921834,0.0,12,0.0,0,Inactive / Low-Engagement,-1.967335397107302,0.9161508369751168
C13889,1509.177493,0.0,1281.15107,5000.0,449.984139,569.555493,0.0,12,0.0,2,Cash Advance Users,-1.9728918091789995,2.5032034253744384
C13890,675.8726,1315.3,0.0,4000.0,0.0,312.343947,0.0,12,0.916667,3,Installment Buyers,0.7571674343810135,-1.0083591980329056
C13891,683.849179,7387.83,0.0,8000.0,6873.576182,229.157755,0.75,12,1.0,1,High Spenders,5.775813495208254,-0.9101422876056044
C13892,678.62589,59.24,272.436416,1200.0,1669.187919,519.945056,0.0,12,0.083333,0,Inactive / Low-Engagement,-1.5527072819187107,-0.3370216915048094
C13893,2628.010018,1918.14,1051.790943,7000.0,3129.107625,759.02622,0.0,12,0.916667,3,Installment Buyers,2.352681239218455,1.6790970228314113
C13894,144.845309,150.88,0.0,2500.0,218.136811,161.609286,0.0,11,0.909091,3,Installment Buyers,-0.23559039073889937,-1.57877167937486
C13895,0.000199,0.01,0.0,4000.0,0.056466,0.05588,0.0,12,0.083333,0,Inactive / Low-Engagement,-2.014791684949158,-1.2420923839136084
C13896,4199.989868,11653.14,0.0,16500.0,13660.2412,1056.912965,0.0,12,0.916667,1,High Spenders,9.633494253233975,1.6227032196956614
C13897,2288.181566,177.45,0.0,5000.0,712.897132,666.545104,0.0,12,0.333333,0,Inactive / Low-Engagement,-0.7771422956955535,-0.3472925074095177
C13898,5312.289573,399.92,7412.140941,7500.0,13817.5638,6729.203906,0.083333,12,0.25,2,Cash Advance Users,0.556389569633113,5.982788878492664
C13899,1851.372165,6006.79,0.0,7600.0,5389.6734,586.24393,0.083333,12,1.0,1,High Spenders,5.50713702814186,-0.3505354604771648
C13900,692.2898,200.0,299.710379,9950.0,816.23679,157.88983,0.0,10,0.1,0,Inactive / Low-Engagement,-1.1425978494508329,0.21829390288656866
C13901,163.335524,460.95,0.0,1500.0,162.939482,77.604225,0.0,12,0.083333,0,Inactive / Low-Engagement,-1.7034369284177593,-1.0768478367063299
C13902,182.709228,2463.21,0.0,9500.0,2362.519923,115.016047,0.444444,12,1.0,3,Installment Buyers,3.3361515127033115,-1.3730114011121193
C13903,483.261458,3228.3,0.0,600.0,3304.347175,476.295378,0.166667,12,0.416667,3,Installment Buyers,1.0753164085548317,-0.6728509872978577
C13904,3676.225496,2743.35,1095.478557,6000.0,1859.086356,1075.569803,0.0,12,1.0,3,Installment Buyers,3.3781604867541546,-0.05819915525245066
C13905,242.161751,686.0,0.0,1600.0,79.554524,142.15912,0.0,12,0.25,0,Inactive / Low-Engagement,-1.0331077605547132,-0.8852758370236954
C13906,19.281564,428.9,0.0,10500.0,418.803807,72.655775,0.2,12,0.583333,3,Installment Buyers,-0.23858922392868567,-0.9742628069108289
C13907,2.476557,115.7,0.0,4500.0,0.0,312.343947,0.0,6,0.333333,0,Inactive / Low-Engagement,-1.7930652816494927,-1.254139730816322
C13908,3515.499451,2864.32,2880.208755,5500.0,3362.139057,1988.153764,0.0,12,1.0,2,Cash Advance Users,3.3238708482122084,3.524274430271968
C13909,199.684606,287.4,0.0,4500.0,1110.399779,69.685168,0.0,12,1.0,3,Installment Buyers,-0.05574778987228207,-1.8070133061896914
C13910,5218.923199,100.01,491.329785,6000.0,1299.677915,1252.860717,0.0,12,0.083333,0,Inactive / Low-Engagement,-1.0956939694545687,1.2277159060928282
C13911,1565.98205,1677.26,0.0,4500.0,7364.974854,815.300574,0.444444,12,0.75,3,Installment Buyers,1.6720784575722516,-0.7244012439318884
C13912,2672.203163,0.0,1347.646329,7500.0,5983.259628,1143.324572,0.090909,12,0.0,0,Inactive / Low-Engagement,-0.9965313049163712,1.8102536341311068
C13913,166.442301,797.58,0.0,9500.0,2402.676315,207.671591,0.0,12,0.083333,0,Inactive / Low-Engagement,-0.9545022811132554,-0.37556779278209457
C13914,14100.2511,4995.8,20712.67008,16500.0,20418.33238,21235.0653,0.0,12,1.0,2,Cash Advance Users,6.125185193499143,14.039283017517379
C13915,1819.405059,5671.86,0.0,6000.0,834.969649,540.276017,0.0,12,1.0,1,High Spenders,4.25689366805938,-0.9866252720667931
C13916,0.0,178.8,0.0,1900.0,0.0,312.343947,0.0,12,1.0,3,Installment Buyers,-0.5588946394641023,-2.29807847222761
C13917,19.572514,310.25,0.0,5500.0,322.934105,80.005624,0.7,12,0.833333,3,Installment Buyers,0.4908252604447279,-1.5031938429686986
C13918,175.635786,0.0,54.180326,1800.0,324.105254,209.432542,0.0,12,0.0,0,Inactive / Low-Engagement,-1.8527071594695823,-0.44318866361056636
C13919,923.117542,224.4,1845.4779,1700.0,2232.42607,467.573132,0.0,12,0.083333,0,Inactive / Low-Engagement,-1.5718861713563237,1.0844149702558534
C13920,1885.892405,675.69,232.702808,2000.0,657.008002,577.720179,0.0,12,0.416667,0,Inactive / Low-Engagement,-0.6681797004419558,0.047011293214522784
C13921,1045.458739,946.29,886.266785,1500.0,2138.807396,729.764287,0.0,10,0.9,3,Installment Buyers,0.3916693558019552,0.0003966760517204717
C13922,2875.669063,0.0,740.863461,3000.0,729.064946,1821.339762,0.0,12,0.0,0,Inactive / Low-Engagement,-1.6934146070259979,1.186178558142984
C13923,28.054194,824.27,0.0,2500.0,673.029715,68.550818,0.333333,12,1.0,3,Installment Buyers,0.5914000289495246,-2.0881033006829357
C13924,396.376998,286.74,0.0,1000.0,232.783063,187.565813,0.0,12,0.75,3,Installment Buyers,-0.31378362463956117,-1.4497314324515445
C13925,1641.251218,0.0,2990.165538,3000.0,4399.723425,500.276155,0.142857,12,0.0,0,Inactive / Low-Engagement,-1.4853797513825344,0.9765483500729788
C13926,2421.106175,0.0,3701.78388,3000.0,1607.740298,521.646758,0.0,10,0.0,0,Inactive / Low-Engagement,-1.8963842514447338,1.7609764427517738
C13927,890.633006,756.73,0.0,3000.0,1964.578805,276.845199,0.0,12,0.416667,0,Inactive / Low-Engagement,-0.3997697095303096,-0.6303872569846141
C13928,57.408695,338.5,0.0,7000.0,354.35735,199.273484,0.125,12,0.166667,0,Inactive / Low-Engagement,-0.9799894151122962,-0.5927360730466756
C13929,2013.171338,60.0,4621.713196,3500.0,3428.736898,657.056647,0.1,12,0.083333,2,Cash Advance Users,-1.566990435239347,3.5535767170818353
C13930,4859.262329,0.0,4835.129243,8000.0,1126.662524,1204.405197,0.0,12,0.0,2,Cash Advance Users,-1.4687908379182313,3.5341427793399536
C13931,224.202679,1522.91,0.0,7500.0,1306.491984,201.004982,0.333333,12,1.0,3,Installment Buyers,2.8931483886114844,-1.4891515813984069
C13932,26.034907,299.79,0.0,7500.0,308.31669,86.667034,0.3,12,0.333333,0,Inactive / Low-Engagement,-0.859250503334818,-1.0965530897048532
C13933,2673.770349,435.0,3667.84151,5000.0,1143.636383,586.53723,0.0,11,0.181818,0,Inactive / Low-Engagement,-1.0553341800366869,1.2482375609069372
C13934,1863.787327,0.0,1998.061069,3000.0,749.522371,439.864871,0.0,12,0.0,0,Inactive / Low-Engagement,-1.6689814315075895,0.36273098766140127
C13935,14.836268,170.09,0.0,7000.0,190.956987,73.377488,0.5,11,0.454545,0,Inactive / Low-Engagement,-0.6574739745566447,-1.4743341457366703
C13936,2012.049986,1279.21,196.593829,4500.0,656.977251,862.499664,0.0,12,1.0,3,Installment Buyers,1.7370314271446559,-0.841685604501641
C13937,1110.047967,0.0,569.881041,3500.0,3544.922751,554.98066,0.083333,12,0.0,0,Inactive / Low-Engagement,-1.3631604099392,0.15229357468134846
C13938,726.779809,5497.04,0.0,1700.0,4207.962368,193.423939,0.25,12,0.583333,3,Installment Buyers,2.456996115535967,-0.5099660139190485
C13939,1812.61375,0.0,2804.289646,9000.0,961.987007,951.721048,0.0,12,0.0,0,Inactive / Low-Engagement,-1.436067110695244,0.8188385742360604
C13940,43.200086,324.0,0.0,1800.0,350.499835,189.592793,0.3,12,1.0,3,Installment Buyers,0.4356626136285645,-1.5081055706514954
C13941,1771.43578,1176.0,0.0,1700.0,1350.02185,2973.25488,0.0,12,1.0,3,Installment Buyers,0.7845723297249653,-1.1029232746745063
C13942,521.38404,0.0,1001.605022,1150.0,1220.262003,146.169349,0.1,12,0.0,0,Inactive / Low-Engagement,-1.8483026113662493,-0.018509709105873292
C13943,604.816148,764.0,796.641859,10500.0,1984.660403,215.409725,0.083333,12,0.916667,3,Installment Buyers,1.0132450395442798,0.44571063964478336
C13944,680.671377,8040.78,0.0,7000.0,6331.737868,194.172362,0.833333,12,1.0,1,High Spenders,6.701804626515511,-1.198844579081325
C13945,2336.985188,190.56,4066.421468,3500.0,8319.645575,1423.865598,0.25,12,0.166667,2,Cash Advance Users,-0.6505717184022537,3.056261459391546
C13946,40.479403,452.61,0.0,5000.0,426.404957,178.830469,0.818182,12,1.0,3,Installment Buyers,0.7281292985730808,-2.0045572012739195
C13947,1382.376636,77.91,300.531629,2500.0,639.362373,397.789389,0.0,12,0.083333,0,Inactive / Low-Engagement,-1.5744025486884579,0.03249790578529435
C13948,8539.312935,0.0,4070.445699,11000.0,2459.237522,2081.685138,0.0,12,0.0,2,Cash Advance Users,-0.931194582540941,4.220068954215613
C13949,509.872908,31.89,0.0,1500.0,1396.027009,237.748097,0.0,12,0.083333,0,Inactive / Low-Engagement,-1.8027802148027507,-0.962297691040041
C13950,1008.864224,1392.83,0.0,9000.0,1265.870255,274.007655,0.0,12,0.333333,0,Inactive / Low-Engagement,0.01218608853957405,-0.1445455974844562
C13951,723.172037,2095.14,0.0,5000.0,1509.479538,283.139714,0.0,12,0.75,3,Installment Buyers,1.2285667787032122,-0.9739131654864476
C13952,1.025109,59.66,0.0,1700.0,0.0,312.343947,0.0,12,0.083333,0,Inactive / Low-Engagement,-2.131238455645522,-1.4022003432471066
C13953,126.13588,0.0,1170.273287,1200.0,1131.54314,78.85135,0.083333,12,0.0,0,Inactive / Low-Engagement,-1.7938669145829225,-0.25039962983999015
C13954,975.637547,6897.56,0.0,6150.0,8337.882098,6703.880744,0.272727,12,0.5,1,High Spenders,4.172818368753866,0.09972214899297673
C13955,1129.284728,1211.42,0.0,4000.0,3390.831252,341.402204,0.333333,12,1.0,3,Installment Buyers,1.6453110144648344,-1.3278559700743195
C13956,2306.310095,359.96,2843.482435,4000.0,1482.816136,2056.434829,0.0,12,0.916667,3,Installment Buyers,0.11016555648304913,0.8640543120828045
C13957,883.835888,187.47,0.0,1000.0,263.631752,434.734741,0.0,12,0.75,3,Installment Buyers,-0.5044602085735472,-1.3272815592174276
C13958,874.571604,385.7,289.822557,2000.0,357.969443,231.854555,0.0,12,0.416667,0,Inactive / Low-Engagement,-0.7731676138692087,-0.34286551724773257
C13959,444.760263,3734.7,0.0,4000.0,5808.857795,180.414703,0.5,12,0.333333,0,Inactive / Low-Engagement,1.0892362763066867,-0.5803096001036734
C13960,0.0,1200.0,0.0,2500.0,14229.88248,312.343947,0.0,12,0.083333,0,Inactive / Low-Engagement,-0.34849430149658156,-0.03886858504898659
C13961,332.650256,770.0,0.0,5500.0,558.752797,216.863764,0.0,12,0.583333,3,Installment Buyers,-0.19883573379764724,-0.9748736312545166
C13962,101.682988,610.34,0.0,1500.0,324.924223,152.877812,0.090909,12,1.0,3,Installment Buyers,0.8322550567899439,-1.8210118681179392
C13964,4143.074668,1074.27,190.242856,6000.0,926.813916,1175.934462,0.0,12,0.75,3,Installment Buyers,0.7238715928690962,0.634865652253885
C13965,42.68579,708.0,0.0,3000.0,755.300687,149.306085,0.625,12,0.75,3,Installment Buyers,0.30691327207462865,-1.7197668800992496
C13966,146.261257,3139.97,0.0,5000.0,2990.926573,176.657439,0.833333,12,1.0,3,Installment Buyers,3.4339664662027936,-1.7079133203312522
C13967,3876.778302,0.0,4269.018258,7500.0,1342.57535,939.667646,0.0,12,0.0,2,Cash Advance Users,-1.4093617194843135,2.58841514260493
C13968,1593.364737,2298.49,554.604914,4500.0,1082.087826,347.210824,0.0,12,1.0,3,Installment Buyers,2.2830244517282274,-0.3473764839893641
C13969,933.278656,182.55,2304.727023,2500.0,1755.16459,248.144048,0.0,12,0.25,0,Inactive / Low-Engagement,-1.383926222827472,1.184108970371155
C13970,58.167348,438.87,0.0,7500.0,1748.469291,270.533346,0.0,12,0.083333,0,Inactive / Low-Engagement,-1.4174637775153707,-0.7521882148953974
C13971,2514.895334,3172.38,656.112456,6800.0,2646.255583,692.03719,0.0,12,1.0,3,Installment Buyers,3.2407799166442146,-0.004780146611544633
C13972,1513.759633,70.0,0.0,1700.0,2085.049719,3812.357397,0.0,11,0.181818,0,Inactive / Low-Engagement,-1.1577831816422188,-0.18036817662508067
C13973,80.00717,1548.37,0.0,9500.0,1105.365158,149.982961,0.7,12,0.916667,3,Installment Buyers,1.5626663861352081,-1.4615341105569892
C13974,93.104842,160.0,0.0,5200.0,633.184791,491.717092,0.1,12,0.083333,0,Inactive / Low-Engagement,-1.297062378035357,-0.605717350251845
C13975,458.958269,492.72,0.0,6000.0,2111.788889,199.91768,0.0,12,1.0,3,Installment Buyers,0.25601606045319425,-1.560847351658038
C13977,1386.712561,0.0,699.804757,1500.0,848.630874,520.077775,0.0,12,0.0,0,Inactive / Low-Engagement,-1.9072333236065693,0.8261584683736745
C13978,4564.860642,1701.13,0.0,12000.0,1205.113895,1141.311115,0.0,12,1.0,3,Installment Buyers,2.752220853191764,0.0393965135139814
C13979,1709.346088,339.0,0.0,2000.0,612.684346,476.106586,0.0,12,0.166667,0,Inactive / Low-Engagement,-1.1838896253229907,-0.4767364397629625
C13980,94.83691,1027.84,0.0,18000.0,1041.284778,173.91503,0.416667,12,1.0,3,Installment Buyers,1.9702056284701432,-0.8752418743005045
C13981,6204.264926,0.0,2344.901285,7500.0,1381.411511,2173.987009,0.0,12,0.0,2,Cash Advance Users,-1.179567663918873,2.3647940791932496
C13982,64.677565,363.71,0.0,6000.0,343.104512,171.000625,0.083333,12,1.0,3,Installment Buyers,0.5984263316616026,-1.088153409609074
C13983,24.297113,230.47,0.0,4000.0,0.0,312.343947,0.0,12,0.5,0,Inactive / Low-Engagement,-0.9066274762303091,-1.3360536592498324
C13984,2271.7875,0.0,2866.563908,8000.0,327.593428,365.820843,0.0,8,0.0,0,Inactive / Low-Engagement,-1.7524696076526147,1.528291681795915
C13985,5000.825577,3310.39,2019.865472,7500.0,2633.433636,2412.441231,0.0,12,0.75,3,Installment Buyers,2.269084869290211,1.1805323247396027
C13986,3723.723928,0.0,1138.457723,4500.0,930.285952,978.023398,0.0,12,0.0,0,Inactive / Low-Engagement,-1.5960547215257448,1.546600051747937
C13987,348.066767,695.0,0.0,4000.0,470.847821,179.773891,0.0,12,0.083333,0,Inactive / Low-Engagement,-1.208278859472406,-0.5767972493152779
C13988,846.380946,8397.44,0.0,10000.0,8067.500812,202.618759,1.0,12,1.0,1,High Spenders,7.834567023387166,-0.7618565497363967
C13989,39.557369,45.65,0.0,3000.0,831.294005,237.52827,0.0,12,0.083333,0,Inactive / Low-Engagement,-1.8311109430102033,-1.0551427789249253
C13990,3492.064185,0.0,522.551112,12500.0,1349.873959,790.534808,0.0,11,0.0,0,Inactive / Low-Engagement,-1.0191999454729992,1.089493805327563
C13991,719.427666,734.4,0.0,1000.0,285.477654,282.063918,0.0,12,0.583333,3,Installment Buyers,-0.4170255073122706,-1.209110857004865
C13992,1184.924492,306.0,1314.443111,3000.0,500.833154,672.890662,0.0,10,0.4,0,Inactive / Low-Engagement,-1.0149857393051445,0.38648896317351605
C13993,4285.123888,4235.03,0.0,10000.0,1660.32858,1243.967283,0.0,12,0.833333,3,Installment Buyers,2.67323259777734,0.5339666943295188
C13994,989.448428,429.97,1029.77967,1500.0,195.369397,179.644332,0.0,8,0.875,3,Installment Buyers,-0.2662487741156646,-0.2768739336198095
C13995,3126.109251,3357.24,0.0,7000.0,1149.614601,707.168238,0.0,12,1.0,1,High Spenders,5.170903720764602,-0.729666177271716
C13996,3912.344717,2080.66,1829.712153,6000.0,1017.896487,888.469097,0.0,12,1.0,3,Installment Buyers,1.9606069096530436,0.4676842125314382
C13997,469.380653,5117.56,0.0,4300.0,5270.796852,216.41101,0.333333,12,1.0,1,High Spenders,5.187781993891122,-1.2322045900278198
C13998,3543.905366,1362.92,0.0,7500.0,1026.706561,1039.058094,0.0,12,1.0,3,Installment Buyers,1.2795567674754922,-0.5513584640054225
C13999,1218.208868,0.0,4467.667258,2500.0,3341.009938,385.307674,0.0,11,0.0,2,Cash Advance Users,-1.8741872911653632,2.1345340576724157
C14000,680.079404,636.41,2525.736564,12000.0,309.998666,266.056225,0.0,12,1.0,3,Installment Buyers,0.82331770688937,0.7534595743843319
C14001,1431.445361,0.0,1414.866215,1500.0,235.637068,442.595956,0.0,12,0.0,0,Inactive / Low-Engagement,-1.8183654719312676,0.0132537995761558
C14002,131.760301,789.43,0.0,5000.0,2023.907685,187.636973,0.916667,12,1.0,3,Installment Buyers,1.3343915481204214,-1.547216756247653
C14003,35.988695,294.0,0.0,1200.0,502.277937,188.697505,0.333333,12,0.5,0,Inactive / Low-Engagement,-0.9133847605232912,-1.6598340170175425
C14004,128.507898,0.0,490.12386,1200.0,199.424458,83.292732,0.0,12,0.0,0,Inactive / Low-Engagement,-2.1799798084796835,-0.7844367756270801
C14005,3985.637748,20.0,1306.18399,6000.0,1203.180838,1148.848564,0.0,12,0.083333,0,Inactive / Low-Engagement,-1.288201993532,1.6611833116284551
C14006,1726.125465,223.95,265.018687,5000.0,1734.836967,533.845048,0.0,12,0.083333,0,Inactive / Low-Engagement,-1.1925767068262434,0.16509596207008678
C14007,948.944615,678.94,0.0,2000.0,1750.388539,612.055723,0.083333,12,1.0,3,Installment Buyers,1.125768195802718,-1.4559748740662288
C14008,71.983739,1000.0,0.0,1200.0,93.4312,20.887671,0.0,12,0.083333,0,Inactive / Low-Engagement,-1.3015124458129539,-0.8414305728529192
C14009,32.903658,391.5,0.0,6500.0,405.250915,162.812944,0.727273,12,0.75,3,Installment Buyers,0.28059930211506945,-1.6503261226628883
C14010,3822.559709,1000.0,0.0,5000.0,1160.567938,1336.764756,0.0,12,0.083333,0,Inactive / Low-Engagement,-0.7629440980991747,0.3248259555152132
C14011,580.175457,759.5,995.015703,4000.0,1194.432152,1174.266863,0.083333,12,0.833333,3,Installment Buyers,0.4388823208457944,0.03479134962752709
C14012,9.444869,127.14,0.0,4000.0,0.0,312.343947,0.0,12,0.166667,0,Inactive / Low-Engagement,-1.6514524023292976,-1.1049787843709076
C14013,1509.525178,0.0,1784.023712,3500.0,513.387513,518.481808,0.0,12,0.0,0,Inactive / Low-Engagement,-1.776443590950554,0.8741989293601511
C14014,1288.895823,0.0,3233.145994,3500.0,4919.065431,409.279112,0.285714,11,0.0,0,Inactive / Low-Engagement,-1.426637639979574,0.9129481026139448
C14015,4825.450839,5855.46,0.0,7000.0,3866.077948,1232.547913,0.0,12,0.833333,1,High Spenders,3.3307703143721437,0.7305499686453093
C14016,5797.6687,0.0,4639.195255,6000.0,1936.745052,2327.030849,0.0,12,0.0,2,Cash Advance Users,-1.506039018244341,4.059115244600381
C14017,10.248544,0.0,690.668996,1200.0,0.0,312.343947,0.0,12,0.0,0,Inactive / Low-Engagement,-2.3991506518282155,-0.8451113325460595
C14018,6928.721377,18.35,14836.45141,18000.0,22281.70046,1592.560164,0.090909,12,0.416667,2,Cash Advance Users,2.077129129843219,6.558305935897117
C14019,1725.887609,0.0,753.22315,1700.0,1169.756885,2116.153771,0.0,12,0.0,0,Inactive / Low-Engagement,-1.7416338828749545,0.6336317248163722
C14020,475.675998,5421.73,0.0,10500.0,5510.903074,183.857011,1.0,12,1.0,1,High Spenders,4.145306548457888,-0.5849090330315928
C14021,961.369596,0.0,1124.284462,1200.0,275.73187,564.587643,0.0,12,0.0,0,Inactive / Low-Engagement,-1.8925972960689676,0.09626860131277348
C14022,1364.256013,0.0,252.98756,1500.0,513.013589,313.51258,0.0,12,0.0,0,Inactive / Low-Engagement,-1.786979673317244,-0.22778474273429486
C14023,113.629276,798.0,0.0,5000.0,4372.014696,84.491283,0.0,12,0.083333,0,Inactive / Low-Engagement,-1.1335497393361635,-0.6152812987459808
C14024,9.906062,202.3,0.0,1500.0,195.62615,150.087965,0.0,11,0.909091,3,Installment Buyers,-0.38278844543987606,-1.6828194358236346
C14026,26.506901,400.91,0.0,2500.0,465.179466,147.891541,0.5,12,0.583333,3,Installment Buyers,-0.23408644484230837,-1.5888881948050662
C14027,157.66813,1263.51,0.0,10000.0,1458.713508,101.798289,1.0,7,0.714286,3,Installment Buyers,0.6863755187920615,-1.3921547612127603
C14028,2336.363625,924.19,432.263451,2500.0,874.589045,845.447604,0.0,12,1.0,3,Installment Buyers,1.0881486731663106,-0.5909001581978394
C14029,316.095114,89.96,0.0,4700.0,301.153658,202.370136,0.0,12,0.416667,0,Inactive / Low-Engagement,-0.8769750546475985,-0.9341297337666666
C14030,453.856643,238.75,0.0,1500.0,94.007773,106.442582,0.0,7,0.571429,0,Inactive / Low-Engagement,-1.050697726613642,-1.2707115653861385
C14031,1914.092562,538.85,0.0,2000.0,1022.911305,980.069709,0.0,12,0.416667,0,Inactive / Low-Engagement,-0.3932703442636105,-0.5696033951789494
C14032,9061.317491,0.0,366.077141,10000.0,2524.110566,4676.178874,0.0,12,0.0,2,Cash Advance Users,-0.613469340505325,2.3398205337387137
C14033,3239.138704,3018.68,4157.651522,5500.0,3369.399283,703.053712,0.083333,12,0.25,2,Cash Advance Users,0.3179037879937975,2.868022327851164
C14034,2450.104201,0.0,657.525213,3000.0,692.953519,606.926044,0.0,12,0.0,0,Inactive / Low-Engagement,-1.626418450620531,0.20292757323666863
C14035,342.358505,633.66,367.516136,4500.0,1625.059543,155.289203,0.272727,12,0.5,0,Inactive / Low-Engagement,-0.38070958173975505,-0.7926106323198564
C14036,8983.120358,0.0,3517.845954,12500.0,1943.319108,3319.715492,0.0,12,0.0,2,Cash Advance Users,-0.6982109892097147,3.6057614868169514
C14037,2275.53087,1343.65,0.0,3000.0,718.5624,563.556704,0.0,12,1.0,3,Installment Buyers,1.5118800047944219,-1.1293080065319483
C14038,54.327257,346.02,0.0,4500.0,237.839366,136.712954,0.333333,12,0.916667,3,Installment Buyers,0.11060530636175515,-1.6186404027391046
C14039,984.135371,599.58,0.0,3000.0,782.954766,204.154837,0.0,12,0.333333,0,Inactive / Low-Engagement,-0.6754619880256815,-0.6706482572943836
C14040,2732.551701,1043.03,123.468228,3000.0,1691.352849,1051.043802,0.0,12,1.0,3,Installment Buyers,1.8534125244127058,-0.7183026959517917
C14041,5795.166009,0.0,7363.303617,12500.0,7570.031897,1489.464244,0.0,12,0.0,2,Cash Advance Users,-0.4134431388764075,4.035656546016884
C14042,2944.156996,12.22,244.694657,3000.0,628.31462,1288.695715,0.0,12,0.083333,0,Inactive / Low-Engagement,-1.459600733875077,0.45331099819655096
C14043,1693.841127,2439.98,1068.614851,5500.0,1474.677315,507.969189,0.0,12,1.0,3,Installment Buyers,2.486341266560349,0.3441238539885686
C14044,189.98582,369.0,991.09837,2500.0,292.582747,101.339007,0.0,6,0.666667,0,Inactive / Low-Engagement,-1.2084687580131817,-0.8038619607570544
C14045,1690.352634,0.0,1359.175968,3500.0,373.741157,640.422897,0.0,12,0.0,0,Inactive / Low-Engagement,-1.7285890438229996,0.5745157313586058
C14046,3048.011738,1271.34,0.0,3200.0,1216.277275,1864.446362,0.0,12,0.75,3,Installment Buyers,0.8386021174122507,-0.3018353769680785
C14047,419.486983,450.0,1365.172054,9500.0,4275.760118,152.381267,0.0,12,0.083333,0,Inactive / Low-Engagement,-0.7430455644592572,0.9504235660204507
C14048,2997.977825,35131.16,0.0,12000.0,28896.66522,767.01418,0.75,12,1.0,1,High Spenders,23.95184699557336,3.2583351214032272
C14049,44.635372,640.0,0.0,6000.0,596.47654,76.801019,0.0,11,0.909091,3,Installment Buyers,0.07075512799427412,-1.4533452516327314
C14050,5643.992345,6141.58,1003.760024,13000.0,11514.83756,1494.575739,0.0,12,1.0,1,High Spenders,6.464327887525883,2.6465670978911344
C14051,2713.749041,0.0,318.035084,3000.0,664.635735,880.427416,0.0,12,0.0,0,Inactive / Low-Engagement,-1.736855279743562,0.9271465936041852
C14052,95.597121,101.97,97.921034,3000.0,306.960201,174.329733,0.0,12,0.25,0,Inactive / Low-Engagement,-1.2987243136405517,-0.26418203438698734
C14053,1679.429188,0.0,75.844786,1800.0,243.503331,4511.435479,0.0,12,0.0,0,Inactive / Low-Engagement,-1.707066459714627,0.3385371787475106
C14054,14.442528,163.9,0.0,1500.0,138.776431,152.468146,0.777778,11,1.0,3,Installment Buyers,0.13864531807465022,-2.2267587089170044
C14055,8260.825897,3709.71,2379.462062,8500.0,6847.476495,7793.867173,0.0,12,1.0,2,Cash Advance Users,4.154557513720963,6.673535199960752
C14056,4899.638221,0.0,424.449434,5000.0,880.262447,1651.415614,0.0,11,0.0,0,Inactive / Low-Engagement,-1.514739493666214,1.5125476974278749
C14057,138.596394,1333.9,0.0,7500.0,1000.797013,142.442556,0.333333,12,0.75,3,Installment Buyers,1.011133378365624,-1.0733755834659755
C14058,4.160112,70.56,0.0,6000.0,54.598522,41.07052,0.222222,12,1.0,3,Installment Buyers,0.22541279639697012,-1.6335568720746116
C14059,592.416944,6228.01,0.0,4500.0,6052.32316,169.979797,1.0,12,1.0,1,High Spenders,6.623648092217367,-1.5422724831284218
